length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,nb_hyperlinks,submit_email,safe_anchor,status
60,28,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,43,0,16,0
38,13,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,452,0,55,0
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
137,15,0,3,0,0,0,0,0,0,1,0,34,4,0,1,0,0,0,0,1,0,0,0,0,74,0,60,0
263,179,1,14,1,0,1,1,0,1,2,0,2,5,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
22,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,44,0,100,1
89,21,0,3,0,0,1,1,0,1,1,0,0,6,0,1,0,1,0,0,0,1,0,0,1,25,0,100,1
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,58,0,25,0
49,26,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,139,0,40,0
45,36,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,22,0,25,1
30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,197,0,5,1
54,10,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,26,0,63,0
86,16,0,3,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,6,0,0,1
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
83,20,1,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,0,171,0,100,0
49,28,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1
33,12,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,555,0,66,0
40,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,115,0,21,0
56,18,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,176,0,71,0
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,162,0,67,0
70,33,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,114,0,0,0
128,120,0,10,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
33,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,147,0,100,0
52,16,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,177,0,50,0
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,357,0,9,0
41,32,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,15,0,0,1
33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,27,0,100,0
32,23,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66,30,0,3,1,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,17,0,33,0
85,14,0,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,35,0,59,0
52,20,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,898,0,69,0
109,19,0,3,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,30,0,56,0
84,20,0,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,120,0,12,0
110,16,0,2,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
171,25,1,2,1,0,1,2,0,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,13,0,33,1
17,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,40,0,100,0
98,14,1,4,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,13,0,100,1
28,20,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,131,0,25,0
64,31,0,3,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
40,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,589,0,61,0
132,32,0,2,1,0,0,0,0,0,2,0,0,7,0,3,0,0,0,0,0,1,0,0,0,26,0,0,1
124,24,0,2,2,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0,1,0,0,0,7,0,0,1
51,18,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,22,0,100,1
141,48,1,2,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,50,0,41,1
126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,51,0,100,1
21,14,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,14,0,100,0
53,14,0,2,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0,0,0,1,5,0,0,0
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,90,0,57,0
76,14,1,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,51,0,100,1
79,32,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,58,0,50,0
77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,30,0,100,1
35,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,129,0,95,0
56,21,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,192,0,100,0
49,22,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
41,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,241,0,85,0
84,20,1,2,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,2,0,0,0,0,1,30,0,85,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,29,0,52,0
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,264,0,46,0
35,13,0,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,31,0,0,0
28,19,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,18,0,100,0
97,25,0,5,0,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,58,0,100,1
36,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
63,19,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,104,0,22,0
24,17,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,68,0,50,0
40,33,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,14,0,14,1
85,17,0,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,58,0,100,1
56,39,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,83,0,56,1
49,11,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,7,0,0,1
23,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,13,0,0,1
64,16,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,22,0,100,1
46,20,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,36,0,0,1
36,9,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,9,0,0,1
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,37,0,25,0
55,28,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,103,0,0,1
45,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,288,0,53,0
33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,129,0,34,0
231,23,1,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,0,0,0,0,15,0,85,1
30,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,4,0,100,1
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,72,0,25,0
27,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,7,0,40,0
81,27,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,30,0,100,1
58,16,1,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,101,0,41,0
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,81,0,30,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,316,0,87,0
87,13,0,5,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,107,0,48,1
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,47,0,0,0
133,13,0,2,12,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
26,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,64,0,0,0
36,15,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,89,0,21,1
29,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,12,0,100,1
37,28,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,14,0,14,1
33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,138,0,100,0
47,15,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,271,0,92,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,36,0,0,0
93,22,0,5,1,1,1,0,0,1,0,0,1,6,0,1,0,0,0,1,0,1,0,0,1,9,0,0,1
44,27,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,99,0,100,0
34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1
63,22,0,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,78,0,64,0
56,36,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19,0,100,1
28,20,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,21,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,16,0,22,0
50,16,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,185,0,26,1
70,17,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0
41,12,0,2,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,21,0,0,0
74,17,1,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,101,0,90,0
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,152,0,37,0
114,19,0,3,10,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,0,159,0,45,0
49,26,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,85,0,0,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,21,0,22,0
42,14,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,61,0,82,0
28,19,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,107,0,17,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
32,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,92,0,75,0
34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,84,0,100,1
51,27,0,2,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
78,17,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,142,0,15,0
43,29,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,86,0,4,1
154,28,0,2,1,0,1,1,0,2,3,0,0,7,0,5,0,1,0,0,0,1,0,0,0,7,0,0,1
35,26,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,277,0,61,0
54,22,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,31,0,0,0
35,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,46,0,0,0
25,16,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,64,0,9,0
61,12,1,4,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,25,0,30,1
41,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,17,0,33,1
47,13,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1
19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,25,0,100,0
38,18,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
64,19,0,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,173,0,52,0
271,20,1,5,0,0,1,2,0,3,1,0,0,10,0,1,0,2,0,0,1,3,0,0,1,216,0,19,1
50,10,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1
80,23,1,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,226,0,72,0
67,28,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1
282,30,1,3,1,0,1,3,0,4,4,0,7,7,0,1,0,0,0,0,0,1,0,0,0,11,0,0,1
144,37,0,2,2,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,2,0,0,0,7,0,0,1
52,20,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,18,0,0,1
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,152,0,71,0
50,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,62,0,62,0
60,19,0,3,1,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
87,18,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,193,0,37,0
35,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,151,0,100,1
102,15,1,4,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
63,23,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,57,0,33,0
36,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,70,0,80,0
238,17,1,3,8,0,1,3,0,4,1,0,11,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1
36,13,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,79,0,66,1
38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,50,0,0,0
88,14,1,5,2,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,36,0,50,1
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,103,0,0,1
27,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
101,15,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,25,0,0,1
18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,206,0,66,0
27,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,8,0,0,1
28,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36,14,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,34,0,100,1
53,14,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,80,0,66,0
66,13,1,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,178,0,66,1
35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,14,0,14,1
27,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1
21,13,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,76,0,28,1
123,19,0,2,15,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,139,0,20,0
47,18,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,25,0,0,0
59,15,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,99,0,33,0
15,4,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,56,0,0,1
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,71,0,25,0
82,36,0,5,3,0,1,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,18,0,100,1
77,16,0,2,0,0,0,0,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,101,0,17,0
38,13,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,265,0,8,1
39,32,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,14,0,14,1
42,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,377,0,55,0
33,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,97,0,68,0
53,36,0,2,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,11,0,0,1
44,16,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,24,0,100,0
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,48,0,42,0
17,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,35,0,71,0
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,14,0,20,0
129,54,1,5,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,1,51,0,100,1
42,34,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,23,0,100,1
52,19,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,0,0,1,206,0,11,0
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,12,0,0,0
43,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,291,0,85,0
28,20,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,174,0,21,0
97,21,0,3,1,0,0,0,0,0,0,0,2,7,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,11,0,0,1
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,156,0,23,0
35,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,45,0,0,1
62,19,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,197,0,55,0
127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,4,0,100,1
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,12,0,0,1
33,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,2,0,0,1
72,17,0,3,1,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,174,0,73,0
33,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,235,0,84,0
40,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,130,0,19,0
61,42,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,21,0,25,1
51,32,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,139,0,2,0
44,10,0,1,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,102,0,53,0
259,12,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,6,0,0,1
57,21,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,48,0,100,1
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,37,0,0,0
47,15,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,30,0,100,1
93,26,0,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,65,0,80,0
49,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,96,0,33,0
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,373,0,98,0
45,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,96,0,78,0
105,29,0,2,1,0,1,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,26,0,0,1
109,21,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,81,0,0,1
40,33,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0
24,5,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,76,0,5,1
37,17,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,80,0,37,1
152,13,0,2,20,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,17,0,0,0
124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,51,0,100,1
35,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,17,0,0,1
126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,51,0,100,1
51,24,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,77,0,5,0
126,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,1,51,0,100,1
49,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,201,0,53,0
46,17,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,51,0,62,0
31,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,127,0,100,0
45,15,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,66,0,20,0
36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,135,0,26,0
56,29,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,79,0,100,0
54,19,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,1,208,0,11,0
76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,51,0,100,1
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,18,0,62,0
70,16,0,2,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
22,14,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,34,0,50,1
46,38,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,17,0,0,0
53,15,0,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,247,0,84,0
105,20,0,5,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3,0,0,1,74,0,17,1
64,18,1,2,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,529,0,50,0
47,18,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,50,0,100,0
126,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,1,37,0,0,1
